X,Y
3248.2293356976743, 3121.6921472988097
3008.0879119534884, 3649.7387418599237
4234.0730752790705, 3562.882204875338
2249.746573813954, 1909.3747639048136
3930.7365400232566, 1992.1162703723642
3210.312268790698, 2198.602623102218
