X DEV,Y DEV,DEPTH,TVD
28.00349,-47.73497,11125.000355999986,10071.19434
28.11139,-47.92186,11125.500356015986,10071.64551
28.21926,-48.10869,11126.000356031986,10072.09668
28.3271,-48.29548,11126.500356047985,10072.54688
28.43491,-48.4822,11127.000356063985,10072.99805
28.54268,-48.66887,11127.500356079985,10073.44922
28.65042,-48.85548,11128.000356095985,10073.90039
28.75813,-49.04204,11128.500356111985,10074.35156
28.8658,-49.22854,11129.000356127985,10074.80371
28.97345,-49.41498,11129.500356143984,10075.25488
29.08106,-49.60137,11130.000356159984,10075.70605
29.18864,-49.7877,11130.500356175984,10076.15723
29.29619,-49.97398,11131.000356191984,10076.6084
29.4037,-50.16021,11131.500356207984,10077.05957
29.51119,-50.34637,11132.000356223984,10077.51172
29.61864,-50.53248,11132.500356239983,10077.96289
29.72606,-50.71853,11133.000356255983,10078.41406
29.83344,-50.90453,11133.500356271983,10078.86621
29.9408,-51.09047,11134.000356287981,10079.31738
30.04812,-51.27636,11134.50035630398,10079.76953
30.15541,-51.46219,11135.00035631998,10080.2207
30.26266,-51.64796,11135.50035633598,10080.67188
30.36989,-51.83368,11136.00035635198,10081.12402
30.47708,-52.01935,11136.50035636798,10081.57617
30.58424,-52.20495,11137.00035638398,10082.02734
30.69137,-52.3905,11137.50035639998,10082.47949
30.79846,-52.576,11138.00035641598,10082.93066
30.90553,-52.76144,11138.50035643198,10083.38281
31.01256,-52.94682,11139.00035644798,10083.83496
31.11955,-53.13215,11139.50035646398,10084.28711
31.22652,-53.31742,11140.000356479979,10084.73828
31.33346,-53.50263,11140.500356495979,10085.19043
31.44036,-53.68779,11141.000356511979,10085.64258
31.54723,-53.8729,11141.500356527979,10086.09473
31.65406,-54.05795,11142.000356543978,10086.54688
31.76087,-54.24294,11142.500356559978,10086.99902
31.86764,-54.42787,11143.000356575978,10087.45117
31.97438,-54.61275,11143.500356591978,10087.90332
32.08109,-54.79757,11144.000356607978,10088.35547
32.18777,-54.98234,11144.500356623977,10088.80762
32.29441,-55.16705,11145.000356639977,10089.25977
32.40102,-55.35171,11145.500356655977,10089.71191
32.5076,-55.53631,11146.000356671977,10090.16406
32.61414,-55.72085,11146.500356687977,10090.61621
32.72066,-55.90534,11147.000356703977,10091.06836
32.82714,-56.08977,11147.500356719976,10091.52148
32.93359,-56.27415,11148.000356735976,10091.97363
33.04001,-56.45847,11148.500356751976,10092.42578
33.14639,-56.64273,11149.000356767976,10092.87891
33.25274,-56.82694,11149.500356783976,10093.33105
33.35907,-57.01109,11150.000356799976,10093.7832
33.46535,-57.19519,11150.500356815975,10094.23633
33.57161,-57.37923,11151.000356831975,10094.68848
33.67783,-57.56321,11151.500356847975,10095.1416
33.78402,-57.74714,11152.000356863975,10095.59375
33.89018,-57.93101,11152.500356879975,10096.04688
33.99631,-58.11483,11153.000356895975,10096.5
34.1024,-58.29859,11153.500356911974,10096.95215
34.20846,-58.48229,11154.000356927974,10097.40527
34.31449,-58.66594,11154.500356943974,10097.8584
34.42049,-58.84953,11155.000356959974,10098.31055
34.52645,-59.03307,11155.500356975974,10098.76367
34.63239,-59.21655,11156.000356991974,10099.2168
34.73829,-59.39997,11156.500357007973,10099.66992
34.84415,-59.58334,11157.000357023973,10100.12207
34.94999,-59.76665,11157.500357039973,10100.5752
35.05579,-59.9499,11158.000357055973,10101.02832
35.16156,-60.1331,11158.500357071973,10101.48145
35.2673,-60.31625,11159.000357087973,10101.93457
35.373,-60.49933,11159.500357103972,10102.3877
35.47868,-60.68237,11160.000357119972,10102.84082
35.58432,-60.86534,11160.500357135972,10103.29395
35.68993,-61.04826,11161.000357151972,10103.74707
35.7955,-61.23112,11161.500357167972,10104.2002
35.90105,-61.41393,11162.000357183972,10104.6543
36.00656,-61.59668,11162.500357199971,10105.10742
36.11204,-61.77938,11163.000357215971,10105.56055
36.21748,-61.96201,11163.500357231971,10106.01367
36.3229,-62.1446,11164.00035724797,10106.46777
36.42828,-62.32713,11164.50035726397,10106.9209
36.53363,-62.50959,11165.00035727997,10107.37402
36.63895,-62.69201,11165.50035729597,10107.82813
36.74423,-62.87437,11166.00035731197,10108.28125
36.84948,-63.05667,11166.50035732797,10108.73438
36.9547,-63.23892,11167.00035734397,10109.18848
37.05989,-63.42111,11167.50035735997,10109.6416
37.16505,-63.60324,11168.00035737597,10110.0957
37.27017,-63.78532,11168.50035739197,10110.5498
37.37526,-63.96734,11169.00035740797,10111.00293
37.48032,-64.14931,11169.500357423969,10111.45703
37.58534,-64.33121,11170.000357439969,10111.91016
37.69033,-64.51307,11170.500357455969,10112.36426
37.7953,-64.69487,11171.000357471969,10112.81836
37.90023,-64.87661,11171.500357487968,10113.27246
38.00512,-65.0583,11172.000357503968,10113.72559
38.10999,-65.23993,11172.500357519968,10114.17969
38.21482,-65.4215,11173.000357535968,10114.63379
38.31961,-65.60301,11173.500357551968,10115.08789
38.42438,-65.78448,11174.000357567968,10115.54199
38.52912,-65.96588,11174.500357583967,10115.99609
38.63382,-66.14723,11175.000357599967,10116.4502
38.73849,-66.32852,11175.500357615967,10116.9043
38.84312,-66.50976,11176.000357631967,10117.3584
38.94773,-66.69094,11176.500357647967,10117.8125
39.0523,-66.87206,11177.000357663966,10118.2666
39.15684,-67.05313,11177.500357679966,10118.7207
39.26135,-67.23415,11178.000357695966,10119.1748
39.36582,-67.4151,11178.500357711966,10119.62891
39.47026,-67.596,11179.000357727966,10120.08398
39.57467,-67.77684,11179.500357743966,10120.53809
39.67905,-67.95763,11180.000357759965,10120.99219
39.7834,-68.13836,11180.500357775965,10121.44629
39.88771,-68.31904,11181.000357791965,10121.90137
39.99199,-68.49966,11181.500357807965,10122.35547
40.09624,-68.68021,11182.000357823965,10122.80957
40.20045,-68.86072,11182.500357839965,10123.26465
40.30463,-69.04117,11183.000357855964,10123.71875
40.40879,-69.22157,11183.500357871964,10124.17383
40.51291,-69.4019,11184.000357887964,10124.62793
40.61699,-69.58218,11184.500357903964,10125.08301
40.72104,-69.76241,11185.000357919964,10125.53809
40.82507,-69.94258,11185.500357935964,10125.99219
40.92905,-70.1227,11186.000357951963,10126.44727
41.03301,-70.30275,11186.500357967963,10126.90137
41.13693,-70.48275,11187.000357983963,10127.35645
41.24082,-70.6627,11187.500357999961,10127.81152
41.34468,-70.84258,11188.000358015961,10128.2666
41.44851,-71.02242,11188.50035803196,10128.72168
41.5523,-71.20219,11189.00035804796,10129.17578
41.65606,-71.38191,11189.50035806396,10129.63086
41.75979,-71.56158,11190.00035807996,10130.08594
41.86349,-71.74118,11190.50035809596,10130.54102
41.96715,-71.92073,11191.00035811196,10130.99609
42.07078,-72.10023,11191.50035812796,10131.45117
42.17438,-72.27966,11192.00035814396,10131.90625
42.27795,-72.45905,11192.50035815996,10132.36133
42.38148,-72.63837,11193.00035817596,10132.81641
42.48498,-72.81764,11193.50035819196,10133.27148
42.58845,-72.99686,11194.000358207959,10133.72656
42.69189,-73.17601,11194.500358223959,10134.18262
42.79529,-73.35512,11195.000358239959,10134.6377
42.89866,-73.53416,11195.500358255958,10135.09277
43.002,-73.71315,11196.000358271958,10135.54785
43.10531,-73.89208,11196.500358287958,10136.00391
43.20858,-74.07095,11197.000358303958,10136.45898
43.31182,-74.24978,11197.500358319958,10136.91406
43.41504,-74.42854,11198.000358335958,10137.37012
43.51821,-74.60725,11198.500358351957,10137.8252
43.62136,-74.7859,11199.000358367957,10138.28125
43.72778,-74.97009,11199.500358383957,10138.7334
43.83431,-75.15422,11200.000358399957,10139.18652
43.94095,-75.33828,11200.500358415957,10139.63867
44.0477,-75.52227,11201.000358431957,10140.09082
44.15457,-75.70619,11201.500358447956,10140.54395
44.26154,-75.89005,11202.000358463956,10140.99609
44.36863,-76.07384,11202.500358479956,10141.44824
44.47582,-76.25755,11203.000358495956,10141.90137
44.58312,-76.4412,11203.500358511956,10142.35352
44.69054,-76.62478,11204.000358527956,10142.80664
44.79806,-76.80829,11204.500358543955,10143.25879
44.9057,-76.99172,11205.000358559955,10143.71094
45.01344,-77.17509,11205.500358575955,10144.16406
45.1213,-77.3584,11206.000358591955,10144.61621
45.22926,-77.54163,11206.500358607955,10145.06836
45.33733,-77.72479,11207.000358623955,10145.52148
45.44552,-77.90788,11207.500358639954,10145.97363
45.55381,-78.09091,11208.000358655954,10146.42676
45.66222,-78.27386,11208.500358671954,10146.87891
45.77073,-78.45675,11209.000358687954,10147.33105
45.87935,-78.63956,11209.500358703954,10147.78418
45.98809,-78.82231,11210.000358719954,10148.23633
46.09693,-79.00498,11210.500358735953,10148.68848
46.20588,-79.18759,11211.000358751953,10149.1416
46.31495,-79.37012,11211.500358767953,10149.59375
46.42411,-79.55259,11212.000358783953,10150.04688
46.53339,-79.73499,11212.500358799953,10150.49902
46.64278,-79.91731,11213.000358815952,10150.95117
46.75229,-80.09956,11213.500358831952,10151.4043
46.86189,-80.28175,11214.000358847952,10151.85645
46.97161,-80.46387,11214.500358863952,10152.30957
47.08144,-80.6459,11215.000358879952,10152.76172
47.19138,-80.82788,11215.500358895952,10153.21484
47.30142,-81.00978,11216.000358911951,10153.66699
47.41158,-81.19161,11216.500358927951,10154.11914
47.52184,-81.37337,11217.000358943951,10154.57227
47.63221,-81.55507,11217.500358959951,10155.02441
47.74269,-81.73669,11218.00035897595,10155.47754
47.85328,-81.91824,11218.50035899195,10155.92969
47.96398,-82.09971,11219.00035900795,10156.38184
48.07479,-82.28112,11219.50035902395,10156.83496
48.18571,-82.46246,11220.00035903995,10157.28711
48.29673,-82.64371,11220.50035905595,10157.74023
48.40787,-82.82491,11221.00035907195,10158.19238
48.51911,-83.00603,11221.50035908795,10158.64551
48.63046,-83.18708,11222.00035910395,10159.09766
48.74192,-83.36806,11222.50035911995,10159.5498
48.85349,-83.54897,11223.00035913595,10160.00293
48.96517,-83.7298,11223.500359151949,10160.45508
49.07695,-83.91057,11224.000359167949,10160.9082
49.18885,-84.09126,11224.500359183949,10161.36035
49.30085,-84.27188,11225.000359199948,10161.81348
49.41296,-84.45243,11225.500359215948,10162.26563
49.52518,-84.6329,11226.000359231948,10162.71875
49.63751,-84.81331,11226.500359247948,10163.1709
49.74994,-84.99364,11227.000359263948,10163.62305
49.86249,-85.1739,11227.500359279948,10164.07617
49.97514,-85.3541,11228.000359295947,10164.52832
50.08789,-85.53421,11228.500359311947,10164.98145
50.20076,-85.71426,11229.000359327947,10165.43359
50.31374,-85.89423,11229.500359343947,10165.88672
50.42682,-86.07413,11230.000359359947,10166.33887
50.54001,-86.25395,11230.500359375947,10166.79199
50.65331,-86.43371,11231.000359391946,10167.24414
50.76672,-86.61339,11231.500359407946,10167.69727
50.88023,-86.79299,11232.000359423946,10168.14941
50.99385,-86.97253,11232.500359439946,10168.60254
51.10759,-87.15199,11233.000359455946,10169.05469
51.22142,-87.33138,11233.500359471946,10169.50781
51.33537,-87.5107,11234.000359487945,10169.95996
51.44942,-87.68995,11234.500359503945,10170.41211
51.56358,-87.86912,11235.000359519945,10170.86523
51.67784,-88.04822,11235.500359535945,10171.31738
51.79222,-88.22724,11236.000359551945,10171.77051
51.9067,-88.4062,11236.500359567945,10172.22266
52.02129,-88.58508,11237.000359583944,10172.67578
52.13598,-88.76388,11237.500359599944,10173.12793
52.25079,-88.94261,11238.000359615944,10173.58105
52.3657,-89.12127,11238.500359631944,10174.0332
52.48071,-89.29985,11239.000359647944,10174.48633
52.59584,-89.47836,11239.500359663944,10174.93848
52.71107,-89.6568,11240.000359679943,10175.3916
52.82641,-89.83516,11240.500359695943,10175.84375
52.94185,-90.01345,11241.000359711941,10176.29688
53.0574,-90.19167,11241.500359727941,10176.74902
53.17306,-90.3698,11242.00035974394,10177.20215
53.28883,-90.54787,11242.50035975994,10177.6543
53.4047,-90.72587,11243.00035977594,10178.10742
53.52068,-90.90379,11243.50035979194,10178.55957
53.63676,-91.08163,11244.00035980794,10179.0127
53.75296,-91.25941,11244.50035982394,10179.46484
53.86925,-91.4371,11245.00035983994,10179.91797
53.98566,-91.61472,11245.50035985594,10180.37109
54.10217,-91.79227,11246.00035987194,10180.82324
54.21879,-91.96974,11246.50035988794,10181.27637
54.33551,-92.14714,11247.00035990394,10181.72852
54.45234,-92.32446,11247.500359919939,10182.18164
54.56927,-92.50171,11248.000359935939,10182.63379
54.68632,-92.67889,11248.500359951939,10183.08691
54.80347,-92.85598,11249.000359967938,10183.53906
54.92072,-93.033,11249.500359983938,10183.99219
55.03808,-93.20995,11250.000359999938,10184.44434
55.15555,-93.38683,11250.500360015938,10184.89746
55.27312,-93.56363,11251.000360031938,10185.34961
55.3908,-93.74035,11251.500360047938,10185.80273
55.50858,-93.917,11252.000360063937,10186.25586
55.62648,-94.09357,11252.500360079937,10186.70801
55.74447,-94.27007,11253.000360095937,10187.16113
55.86257,-94.4465,11253.500360111937,10187.61328
55.98078,-94.62284,11254.000360127937,10188.06641
56.09909,-94.79911,11254.500360143937,10188.51855
56.21751,-94.9753,11255.000360159936,10188.97168
56.33604,-95.15142,11255.500360175936,10189.42383
56.45467,-95.32747,11256.000360191936,10189.87695
56.5734,-95.50343,11256.500360207936,10190.33008
56.69224,-95.67933,11257.000360223936,10190.78223
56.81118,-95.85514,11257.500360239936,10191.23535
56.93023,-96.03088,11258.000360255935,10191.6875
57.04939,-96.20655,11258.500360271935,10192.14063
57.16866,-96.38213,11259.000360287935,10192.59277
57.28802,-96.55765,11259.500360303935,10193.0459
57.40749,-96.73309,11260.000360319935,10193.49902
57.52707,-96.90844,11260.500360335935,10193.95117
57.64675,-97.08372,11261.000360351934,10194.4043
57.76653,-97.25893,11261.500360367934,10194.85645
57.88643,-97.43406,11262.000360383934,10195.30957
58.00642,-97.60911,11262.500360399934,10195.76172
58.12653,-97.78409,11263.000360415934,10196.21484
58.24673,-97.95898,11263.500360431934,10196.66797
58.36704,-98.1338,11264.000360447933,10197.12012
58.48745,-98.30856,11264.500360463933,10197.57324
58.60798,-98.48322,11265.000360479933,10198.02539
58.7286,-98.65781,11265.500360495933,10198.47852
58.84933,-98.83233,11266.000360511933,10198.93164
58.97016,-99.00677,11266.500360527933,10199.38379
59.0911,-99.18113,11267.000360543932,10199.83691
59.21214,-99.35541,11267.500360559932,10200.28906
59.33329,-99.52962,11268.000360575932,10200.74219
59.45454,-99.70374,11268.500360591932,10201.19531
59.5759,-99.87779,11269.000360607932,10201.64746
59.69735,-100.05177,11269.500360623932,10202.10059
59.81892,-100.22566,11270.000360639931,10202.55273
59.94059,-100.39948,11270.500360655931,10203.00586
60.06236,-100.57323,11271.000360671931,10203.45898
60.18423,-100.74689,11271.50036068793,10203.91113
60.30621,-100.92047,11272.00036070393,10204.36426
60.4283,-101.09398,11272.50036071993,10204.81738
60.55048,-101.26741,11273.00036073593,10205.26953
60.67277,-101.44076,11273.50036075193,10205.72266
60.79517,-101.61404,11274.00036076793,10206.1748
60.91766,-101.78723,11274.50036078393,10206.62793
61.04027,-101.96034,11275.00036079993,10207.08105
61.16297,-102.13338,11275.50036081593,10207.5332
61.28578,-102.30634,11276.00036083193,10207.98633
61.4087,-102.47923,11276.50036084793,10208.43945
61.53171,-102.65203,11277.000360863929,10208.8916
61.65483,-102.82476,11277.500360879929,10209.34473
61.77805,-102.9974,11278.000360895929,10209.79785
61.90138,-103.16997,11278.500360911929,10210.25
62.02481,-103.34246,11279.000360927928,10210.70313
62.14834,-103.51487,11279.500360943928,10211.15625
62.27198,-103.6872,11280.000360959928,10211.6084
62.39571,-103.85945,11280.500360975928,10212.06152
62.51955,-104.03163,11281.000360991928,10212.51465
62.64351,-104.20372,11281.500361007927,10212.9668
62.76755,-104.37574,11282.000361023927,10213.41992
62.8917,-104.54768,11282.500361039927,10213.87305
63.01596,-104.71954,11283.000361055927,10214.3252
63.14031,-104.89131,11283.500361071927,10214.77832
63.26477,-105.06301,11284.000361087927,10215.23145
63.38933,-105.23463,11284.500361103926,10215.68359
63.514,-105.40617,11285.000361119926,10216.13672
63.63876,-105.57763,11285.500361135926,10216.58984
63.76363,-105.74901,11286.000361151926,10217.04199
63.8886,-105.92031,11286.500361167926,10217.49512
64.01368,-106.09154,11287.000361183926,10217.94824
64.13885,-106.26268,11287.500361199925,10218.40039
64.26414,-106.43374,11288.000361215925,10218.85352
64.38952,-106.60472,11288.500361231925,10219.30664
64.515,-106.77562,11289.000361247925,10219.75879
64.64059,-106.94644,11289.500361263925,10220.21191
64.76628,-107.11719,11290.000361279925,10220.66504
64.89207,-107.28785,11290.500361295924,10221.11719
65.01796,-107.45844,11291.000361311924,10221.57031
65.14396,-107.62894,11291.500361327924,10222.02344
65.27005,-107.79935,11292.000361343924,10222.47559
65.39625,-107.9697,11292.500361359924,10222.92871
65.52255,-108.13996,11293.000361375924,10223.38184
65.64895,-108.31013,11293.500361391923,10223.83496
65.77546,-108.48024,11294.000361407923,10224.28711
65.90206,-108.65025,11294.500361423921,10224.74023
66.02877,-108.8202,11295.000361439921,10225.19336
66.15558,-108.99006,11295.500361455921,10225.64551
66.28249,-109.15983,11296.00036147192,10226.09863
66.4095,-109.32953,11296.50036148792,10226.55176
66.53661,-109.49915,11297.00036150392,10227.00488
66.66383,-109.66868,11297.50036151992,10227.45703
66.79115,-109.83813,11298.00036153592,10227.91016
66.91856,-110.0075,11298.50036155192,10228.36328
67.04608,-110.17679,11299.00036156792,10228.81543
67.1737,-110.34599,11299.50036158392,10229.26855
67.30147,-110.51508,11300.00036159992,10229.7207
67.42937,-110.68404,11300.50036161592,10230.17383
67.55741,-110.85289,11301.000361631919,10230.62695
67.6856,-111.02161,11301.500361647919,10231.08008
67.81393,-111.19022,11302.000361663919,10231.53223
67.9424,-111.35871,11302.500361679919,10231.98535
68.07101,-111.52708,11303.000361695918,10232.43848
68.19976,-111.69532,11303.500361711918,10232.8916
68.32865,-111.86345,11304.000361727918,10233.34473
68.45768,-112.03146,11304.500361743918,10233.79688
68.58685,-112.19934,11305.000361759918,10234.25
68.71616,-112.3671,11305.500361775918,10234.70313
68.84562,-112.53475,11306.000361791917,10235.15625
68.97521,-112.70227,11306.500361807917,10235.6084
69.10495,-112.86967,11307.000361823917,10236.06152
69.23483,-113.03696,11307.500361839917,10236.51465
69.36484,-113.20412,11308.000361855917,10236.96777
69.49499,-113.37115,11308.500361871917,10237.4209
69.62528,-113.53807,11309.000361887916,10237.87305
69.75571,-113.70486,11309.500361903916,10238.32617
69.88629,-113.87154,11310.000361919916,10238.7793
70.017,-114.03809,11310.500361935916,10239.23242
70.14785,-114.20452,11311.000361951916,10239.68555
70.27885,-114.37083,11311.500361967916,10240.13867
70.40997,-114.53701,11312.000361983915,10240.5918
70.54124,-114.70308,11312.500361999915,10241.04395
70.67265,-114.86902,11313.000362015915,10241.49707
70.80419,-115.03484,11313.500362031915,10241.9502
70.93588,-115.20053,11314.000362047915,10242.40332
71.0677,-115.3661,11314.500362063915,10242.85645
71.19966,-115.53156,11315.000362079914,10243.30957
71.33176,-115.69688,11315.500362095914,10243.7627
71.464,-115.86208,11316.000362111914,10244.21484
71.59637,-116.02716,11316.500362127914,10244.66797
71.72889,-116.19212,11317.000362143914,10245.12109
71.86154,-116.35696,11317.500362159913,10245.57422
71.99433,-116.52167,11318.000362175913,10246.02734
72.12726,-116.68625,11318.500362191913,10246.48047
72.26032,-116.85072,11319.000362207913,10246.93359
72.39352,-117.01505,11319.500362223913,10247.38672
72.52686,-117.17927,11320.000362239913,10247.83984
72.66034,-117.34335,11320.500362255912,10248.29297
72.79395,-117.50732,11321.000362271912,10248.74609
72.9277,-117.67116,11321.500362287912,10249.19922
73.06159,-117.83488,11322.000362303912,10249.65137
73.19561,-117.99847,11322.500362319912,10250.10449
73.32977,-118.16193,11323.000362335912,10250.55762
73.46407,-118.32528,11323.500362351911,10251.01074
73.5985,-118.48849,11324.000362367911,10251.46387
73.73308,-118.65159,11324.500362383911,10251.91699
73.86778,-118.81456,11325.000362399911,10252.37012
74.00262,-118.97739,11325.50036241591,10252.82324
74.1376,-119.14011,11326.00036243191,10253.27637
74.27271,-119.3027,11326.50036244791,10253.72949
74.40796,-119.46517,11327.00036246391,10254.18262
74.54335,-119.62751,11327.50036247991,10254.63574
74.67886,-119.78972,11328.00036249591,10255.08887
74.81452,-119.95181,11328.50036251191,10255.54199
74.95031,-120.11377,11329.00036252791,10255.99512
75.08624,-120.2756,11329.50036254391,10256.44824
75.2223,-120.43731,11330.00036255991,10256.90137
75.3585,-120.59889,11330.50036257591,10257.35449
75.49483,-120.76035,11331.000362591909,10257.80762
75.63129,-120.92168,11331.500362607909,10258.26074
75.76789,-121.08288,11332.000362623909,10258.71387
75.90462,-121.24395,11332.500362639908,10259.16699
76.0415,-121.4049,11333.000362655908,10259.62012
76.1785,-121.56572,11333.500362671908,10260.07324
76.31564,-121.72641,11334.000362687908,10260.52637
76.4529,-121.88698,11334.500362703908,10260.98047
76.59031,-122.04741,11335.000362719908,10261.43359
76.72785,-122.20773,11335.500362735907,10261.88672
76.86552,-122.3679,11336.000362751907,10262.33984
77.00333,-122.52796,11336.500362767907,10262.79297
77.14127,-122.68789,11337.000362783907,10263.24609
77.27934,-122.84769,11337.500362799907,10263.69922
77.41754,-123.00735,11338.000362815907,10264.15234
77.55589,-123.16689,11338.500362831906,10264.60547
77.69435,-123.32631,11339.000362847906,10265.05859
77.83295,-123.48559,11339.500362863906,10265.51172
77.97169,-123.64474,11340.000362879906,10265.96582
78.11057,-123.80377,11340.500362895906,10266.41895
78.24957,-123.96268,11341.000362911906,10266.87207
78.3887,-124.12144,11341.500362927905,10267.3252
78.52797,-124.28008,11342.000362943905,10267.77832
78.66737,-124.43859,11342.500362959905,10268.23145
78.8069,-124.59698,11343.000362975905,10268.68457
78.94656,-124.75523,11343.500362991905,10269.1377
79.08636,-124.91335,11344.000363007905,10269.5918
79.22629,-125.07134,11344.500363023904,10270.04492
79.36634,-125.2292,11345.000363039904,10270.49805
79.50653,-125.38694,11345.500363055904,10270.95117
79.64685,-125.54454,11346.000363071904,10271.4043
79.78731,-125.70201,11346.500363087904,10271.85742
79.92789,-125.85935,11347.000363103904,10272.31152
80.0686,-126.01657,11347.500363119903,10272.76465
80.20945,-126.17365,11348.000363135901,10273.21777
80.35043,-126.3306,11348.500363151901,10273.6709
80.49153,-126.48742,11349.000363167901,10274.12402
80.63277,-126.64411,11349.5003631839,10274.57813
80.77413,-126.80067,11350.0003631999,10275.03125
80.91563,-126.95709,11350.5003632159,10275.48438
81.05726,-127.11339,11351.0003632319,10275.9375
81.19902,-127.26955,11351.5003632479,10276.39063
81.3409,-127.42559,11352.0003632639,10276.84473
81.48293,-127.58149,11352.5003632799,10277.29785
81.62507,-127.73726,11353.0003632959,10277.75098
81.76734,-127.8929,11353.5003633119,10278.2041
81.90975,-128.0484,11354.0003633279,10278.6582
82.05228,-128.20378,11354.5003633439,10279.11133
82.19495,-128.35902,11355.000363359899,10279.56445
82.33775,-128.51413,11355.500363375899,10280.01758
82.48067,-128.66911,11356.000363391899,10280.47168
82.62372,-128.82396,11356.500363407898,10280.9248
82.7669,-128.97867,11357.000363423898,10281.37793
82.91021,-129.13326,11357.500363439898,10281.83105
83.05365,-129.2877,11358.000363455898,10282.28516
83.19721,-129.44202,11358.500363471898,10282.73828
83.3409,-129.59621,11359.000363487898,10283.19141
83.48473,-129.75026,11359.500363503897,10283.64551
83.62868,-129.90417,11360.000363519897,10284.09863
83.77276,-130.05795,11360.500363535897,10284.55176
83.91696,-130.21161,11361.000363551897,10285.00488
84.06129,-130.36513,11361.500363567897,10285.45898
84.20576,-130.51851,11362.000363583897,10285.91211
84.35035,-130.67175,11362.500363599896,10286.36523
84.49506,-130.82487,11363.000363615896,10286.81934
