X DEV,Y DEV,DEPTH,TVD
-97.75418,66.22105,10636.000340351977,9509.49121
-97.95959,66.36737,10636.500340367977,9509.92285
-98.16498,66.51378,10637.000340383976,9510.35449
-98.37032,66.66027,10637.500340399976,9510.78613
-98.57565,66.80685,10638.000340415976,9511.21777
-98.78094,66.95351,10638.500340431976,9511.64941
-98.98621,67.10026,10639.000340447976,9512.08105
-99.19145,67.24709,10639.500340463976,9512.5127
-99.39666,67.39401,10640.000340479975,9512.94434
-99.60184,67.54102,10640.500340495975,9513.37598
-99.80699,67.68811,10641.000340511975,9513.80762
-100.01211,67.83529,10641.500340527975,9514.23926
-100.2172,67.98255,10642.000340543975,9514.6709
-100.42227,68.1299,10642.500340559975,9515.10254
-100.6273,68.27733,10643.000340575974,9515.53418
-100.83231,68.42485,10643.500340591974,9515.96582
-101.03728,68.57246,10644.000340607974,9516.39746
-101.24223,68.72015,10644.500340623974,9516.8291
-101.44716,68.86792,10645.000340639974,9517.25977
-101.65205,69.01578,10645.500340655974,9517.69141
-101.85691,69.16373,10646.000340671973,9518.12305
-102.06174,69.31176,10646.500340687973,9518.55469
-102.26654,69.45988,10647.000340703973,9518.98633
-102.47131,69.60808,10647.500340719973,9519.41699
-102.67606,69.75637,10648.000340735973,9519.84863
-102.88078,69.90474,10648.500340751973,9520.28027
-103.08546,70.0532,10649.000340767972,9520.71094
-103.29012,70.20174,10649.500340783972,9521.14258
-103.49474,70.35037,10650.000340799972,9521.57422
-103.69933,70.49909,10650.500340815972,9522.00488
-103.9039,70.64789,10651.000340831972,9522.43652
-104.10844,70.79678,10651.500340847972,9522.86816
-104.31295,70.94575,10652.000340863971,9523.29883
-104.51743,71.0948,10652.500340879971,9523.73047
-104.72188,71.24395,10653.00034089597,9524.16211
-104.92629,71.39317,10653.500340911969,9524.59277
-105.13068,71.54249,10654.000340927969,9525.02441
-105.33504,71.69189,10654.500340943969,9525.45508
-105.53938,71.84137,10655.000340959969,9525.88672
-105.74368,71.99094,10655.500340975968,9526.31738
-105.94794,72.14059,10656.000340991968,9526.74902
-106.15218,72.29034,10656.500341007968,9527.17969
-106.35639,72.44016,10657.000341023968,9527.61133
-106.56058,72.59007,10657.500341039968,9528.04199
-106.76472,72.74007,10658.000341055968,9528.47266
-106.96885,72.89015,10658.500341071967,9528.9043
-107.17294,73.04031,10659.000341087967,9529.33496
-107.377,73.19057,10659.500341103967,9529.7666
-107.58103,73.3409,10660.000341119967,9530.19727
-107.78503,73.49133,10660.500341135967,9530.62793
-107.989,73.64184,10661.000341151966,9531.05957
-108.19294,73.79243,10661.500341167966,9531.49023
-108.39685,73.94311,10662.000341183966,9531.9209
-108.60073,74.09387,10662.500341199966,9532.35156
-108.80457,74.24472,10663.000341215966,9532.7832
-109.0084,74.39565,10663.500341231966,9533.21387
-109.21218,74.54667,10664.000341247965,9533.64453
-109.41595,74.69778,10664.500341263965,9534.0752
-109.61967,74.84897,10665.000341279965,9534.50684
-109.82336,75.00024,10665.500341295965,9534.9375
-110.02703,75.1516,10666.000341311965,9535.36816
-110.23067,75.30305,10666.500341327965,9535.79883
-110.43427,75.45457,10667.000341343964,9536.22949
-110.63785,75.60619,10667.500341359964,9536.66016
-110.84139,75.7579,10668.000341375964,9537.09082
-111.04491,75.90968,10668.500341391964,9537.52246
-111.24839,76.06155,10669.000341407964,9537.95313
-111.45184,76.21351,10669.500341423964,9538.38379
-111.65527,76.36555,10670.000341439963,9538.81445
-111.85866,76.51768,10670.500341455963,9539.24512
-112.06202,76.66988,10671.000341471963,9539.67578
-112.26534,76.82218,10671.500341487963,9540.10645
-112.46864,76.97456,10672.000341503963,9540.53711
-112.67191,77.12703,10672.500341519963,9540.96777
-112.87514,77.27959,10673.000341535962,9541.39844
-113.07835,77.43222,10673.500341551962,9541.8291
-113.28152,77.58495,10674.000341567962,9542.25879
-113.48467,77.73775,10674.500341583962,9542.68945
-113.68778,77.89065,10675.000341599962,9543.12012
-113.89086,78.04362,10675.500341615962,9543.55078
-114.09391,78.19669,10676.000341631961,9543.98145
-114.29693,78.34983,10676.500341647961,9544.41211
-114.49992,78.50307,10677.000341663961,9544.84277
-114.70287,78.65638,10677.500341679961,9545.27246
-114.9058,78.80978,10678.00034169596,9545.70313
-115.1087,78.96327,10678.50034171196,9546.13379
-115.31155,79.11684,10679.00034172796,9546.56445
-115.51439,79.2705,10679.50034174396,9546.99414
-115.71719,79.42425,10680.00034175996,9547.4248
-115.91996,79.57807,10680.50034177596,9547.85547
-116.1227,79.73199,10681.00034179196,9548.28516
-116.3254,79.88599,10681.50034180796,9548.71582
-116.52807,80.04007,10682.00034182396,9549.14648
-116.73071,80.19424,10682.50034183996,9549.57617
-116.93333,80.34849,10683.000341855959,9550.00684
-117.1359,80.50282,10683.500341871959,9550.4375
-117.33846,80.65725,10684.000341887959,9550.86719
-117.54096,80.81175,10684.500341903959,9551.29785
-117.74345,80.96635,10685.000341919958,9551.72754
-117.9459,81.12103,10685.500341935958,9552.1582
-118.14832,81.27579,10686.000341951958,9552.58789
-118.35071,81.43063,10686.500341967958,9553.01855
-118.55307,81.58556,10687.000341983958,9553.44824
-118.75539,81.74059,10687.500341999958,9553.87891
-118.95768,81.89568,10688.000342015957,9554.30859
-119.15994,82.05087,10688.500342031957,9554.73926
-119.36217,82.20614,10689.000342047957,9555.16895
-119.56437,82.3615,10689.500342063957,9555.59961
-119.76653,82.51694,10690.000342079957,9556.0293
-119.96867,82.67246,10690.500342095957,9556.45996
-120.17077,82.82807,10691.000342111956,9556.88965
-120.37283,82.98377,10691.500342127956,9557.31934
-120.57487,83.13955,10692.000342143956,9557.75
-120.77688,83.29542,10692.500342159956,9558.17969
-120.97885,83.45136,10693.000342175956,9558.60938
-121.18079,83.6074,10693.500342191955,9559.03906
-121.38269,83.76352,10694.000342207955,9559.46973
-121.58456,83.91972,10694.500342223955,9559.89941
-121.78641,84.07601,10695.000342239955,9560.3291
-121.98822,84.23238,10695.500342255955,9560.75879
-122.18999,84.38884,10696.000342271955,9561.18945
-122.39174,84.54539,10696.500342287954,9561.61914
-122.59345,84.70201,10697.000342303954,9562.04883
-122.79514,84.85873,10697.500342319954,9562.47852
-122.99678,85.01553,10698.000342335954,9562.9082
-123.19839,85.17241,10698.500342351954,9563.33789
-123.39998,85.32938,10699.000342367954,9563.76855
-123.60152,85.48642,10699.500342383953,9564.19824
-123.80304,85.64356,10700.000342399953,9564.62793
-124.00452,85.80078,10700.500342415953,9565.05762
-124.20598,85.95808,10701.000342431953,9565.4873
-124.40739,86.11547,10701.500342447953,9565.91699
-124.60878,86.27295,10702.000342463953,9566.34668
-124.81013,86.4305,10702.500342479952,9566.77637
-125.01145,86.58815,10703.000342495952,9567.20605
-125.21274,86.74588,10703.500342511952,9567.63574
-125.41399,86.90369,10704.000342527952,9568.06543
-125.61521,87.06159,10704.500342543952,9568.49512
-125.81639,87.21957,10705.000342559952,9568.9248
-126.01755,87.37764,10705.500342575951,9569.35449
-126.21867,87.53579,10706.000342591951,9569.7832
-126.41976,87.69403,10706.50034260795,9570.21289
-126.62082,87.85235,10707.00034262395,9570.64258
-126.82184,88.01075,10707.500342639949,9571.07227
-127.02283,88.16924,10708.000342655949,9571.50195
-127.22378,88.32781,10708.500342671949,9571.93164
-127.42471,88.48648,10709.000342687948,9572.36035
-127.6256,88.64522,10709.500342703948,9572.79004
-127.82645,88.80405,10710.000342719948,9573.21973
-128.02727,88.96296,10710.500342735948,9573.64941
-128.22806,89.12196,10711.000342751948,9574.07813
-128.42882,89.28104,10711.500342767948,9574.50781
-128.62953,89.4402,10712.000342783947,9574.9375
-128.83023,89.59945,10712.500342799947,9575.36719
-129.03088,89.75879,10713.000342815947,9575.7959
-129.23151,89.91821,10713.500342831947,9576.22559
-129.43208,90.07771,10714.000342847947,9576.6543
-129.63264,90.2373,10714.500342863947,9577.08398
-129.83316,90.39697,10715.000342879946,9577.51367
-130.03365,90.55672,10715.500342895946,9577.94238
-130.2341,90.71657,10716.000342911946,9578.37207
-130.43451,90.87649,10716.500342927946,9578.80078
-130.6349,91.03651,10717.000342943946,9579.23047
-130.83525,91.19659,10717.500342959946,9579.65918
-131.03557,91.35677,10718.000342975945,9580.08887
-131.23586,91.51704,10718.500342991945,9580.51758
-131.4361,91.67738,10719.000343007945,9580.94727
-131.63632,91.83781,10719.500343023945,9581.37598
-131.8365,91.99833,10720.000343039945,9581.80566
-132.03665,92.15894,10720.500343055945,9582.23438
-132.23676,92.31962,10721.000343071944,9582.66406
-132.43683,92.48038,10721.500343087944,9583.09277
-132.63687,92.64124,10722.000343103944,9583.52148
-132.83688,92.80218,10722.500343119944,9583.95117
-133.03687,92.9632,10723.000343135944,9584.37988
-133.2368,93.12431,10723.500343151944,9584.80859
-133.43672,93.28549,10724.000343167943,9585.23828
-133.63658,93.44677,10724.500343183943,9585.66699
-133.83643,93.60812,10725.000343199943,9586.0957
-134.03624,93.76957,10725.500343215943,9586.52539
-134.23601,93.9311,10726.000343231943,9586.9541
-134.43567,94.09279,10726.500343247943,9587.38281
-134.63535,94.25448,10727.000343263942,9587.81152
-134.83502,94.41618,10727.500343279942,9588.24121
-135.0347,94.57787,10728.000343295942,9588.66992
-135.23439,94.73958,10728.500343311942,9589.09863
-135.43408,94.90128,10729.000343327942,9589.52734
-135.63377,95.063,10729.500343343941,9589.95703
-135.83348,95.22471,10730.000343359941,9590.38574
-136.03319,95.38643,10730.500343375941,9590.81445
-136.23289,95.54815,10731.000343391941,9591.24316
-136.43262,95.70988,10731.50034340794,9591.67188
-136.63234,95.8716,10732.00034342394,9592.10156
-136.83206,96.03334,10732.50034343994,9592.53027
-137.0318,96.19508,10733.00034345594,9592.95898
-137.23152,96.35683,10733.50034347194,9593.3877
-137.43127,96.51857,10734.00034348794,9593.81641
-137.63101,96.68032,10734.50034350394,9594.24512
-137.83076,96.84208,10735.00034351994,9594.6748
-138.03052,97.00384,10735.50034353594,9595.10352
-138.23029,97.1656,10736.00034355194,9595.53223
-138.43004,97.32736,10736.50034356794,9595.96094
-138.62982,97.48914,10737.000343583939,9596.38965
-138.82959,97.65091,10737.500343599939,9596.81836
-139.02937,97.81269,10738.000343615939,9597.24805
-139.22916,97.97447,10738.500343631938,9597.67676
-139.42894,98.13625,10739.000343647938,9598.10547
-139.62874,98.29805,10739.500343663938,9598.53418
-139.82854,98.45984,10740.000343679938,9598.96289
-140.02834,98.62164,10740.500343695938,9599.3916
-140.22815,98.78344,10741.000343711938,9599.82031
-140.42796,98.94524,10741.500343727937,9600.25
-140.62778,99.10706,10742.000343743937,9600.67871
-140.82761,99.26888,10742.500343759937,9601.10742
-141.02744,99.43069,10743.000343775937,9601.53613
-141.22726,99.59251,10743.500343791937,9601.96484
-141.42711,99.75434,10744.000343807937,9602.39355
-141.62695,99.91617,10744.500343823936,9602.82227
-141.8268,100.078,10745.000343839936,9603.25098
-142.02666,100.23984,10745.500343855936,9603.67969
-142.22652,100.40168,10746.000343871936,9604.1084
-142.42638,100.56353,10746.500343887936,9604.53711
-142.62624,100.72538,10747.000343903936,9604.9668
-142.82611,100.88723,10747.500343919935,9605.39551
-143.026,101.04909,10748.000343935935,9605.82422
-143.22588,101.21095,10748.500343951935,9606.25293
-143.42577,101.37282,10749.000343967935,9606.68164
-143.62566,101.53468,10749.500343983935,9607.11035
-143.82555,101.69656,10750.000343999935,9607.53906
-144.02545,101.85844,10750.500344015934,9607.96777
-144.22536,102.02032,10751.000344031934,9608.39648
-144.42528,102.18221,10751.500344047934,9608.8252
-144.6252,102.34409,10752.000344063934,9609.25391
-144.82512,102.50599,10752.500344079934,9609.68262
-145.02504,102.66788,10753.000344095934,9610.11133
-145.22498,102.82979,10753.500344111933,9610.54004
-145.42491,102.99169,10754.000344127933,9610.96875
-145.62485,103.1536,10754.500344143933,9611.39746
-145.8248,103.31551,10755.000344159933,9611.82617
-146.02475,103.47743,10755.500344175933,9612.25488
-146.2247,103.63935,10756.000344191933,9612.68359
-146.42467,103.80128,10756.500344207932,9613.1123
-146.62463,103.96321,10757.000344223932,9613.54102
-146.8246,104.12514,10757.500344239932,9613.96973
-147.02458,104.28708,10758.000344255932,9614.39844
-147.22456,104.44902,10758.500344271932,9614.82715
-147.42455,104.61096,10759.000344287932,9615.25586
-147.62453,104.77291,10759.500344303931,9615.68457
-147.82452,104.93487,10760.00034431993,9616.11328
-148.02452,105.09682,10760.50034433593,9616.54199
-148.22453,105.25878,10761.000344351929,9616.9707
-148.42455,105.42075,10761.500344367929,9617.39941
-148.62456,105.58272,10762.000344383929,9617.82813
-148.82457,105.74469,10762.500344399929,9618.25684
-149.0246,105.90667,10763.000344415928,9618.68555
-149.22462,106.06865,10763.500344431928,9619.11426
-149.42467,106.23064,10764.000344447928,9619.54297
-149.62471,106.39262,10764.500344463928,9619.97168
-149.82475,106.55461,10765.000344479928,9620.40039
-150.0248,106.71661,10765.500344495927,9620.8291
-150.22485,106.87861,10766.000344511927,9621.25781
-150.42491,107.04062,10766.500344527927,9621.68652
-150.62497,107.20262,10767.000344543927,9622.11426
-150.82504,107.36464,10767.500344559927,9622.54297
-151.02512,107.52665,10768.000344575927,9622.97168
-151.2252,107.68867,10768.500344591926,9623.40039
-151.42528,107.8507,10769.000344607926,9623.8291
-151.62537,108.01273,10769.500344623926,9624.25781
-151.82545,108.17476,10770.000344639926,9624.68652
-152.02556,108.33679,10770.500344655926,9625.11523
-152.22566,108.49883,10771.000344671926,9625.54395
-152.42577,108.66088,10771.500344687925,9625.97266
-152.62589,108.82293,10772.000344703925,9626.40039
-152.826,108.98498,10772.500344719925,9626.8291
-153.02612,109.14703,10773.000344735925,9627.25781
-153.22624,109.3091,10773.500344751925,9627.68652
-153.42638,109.47116,10774.000344767925,9628.11523
-153.62653,109.63322,10774.500344783924,9628.54395
-153.82666,109.7953,10775.000344799924,9628.97266
-154.02681,109.95737,10775.500344815924,9629.40137
-154.22696,110.11945,10776.000344831924,9629.8291
-154.42712,110.28154,10776.500344847924,9630.25781
-154.62727,110.44363,10777.000344863924,9630.68652
-154.82745,110.60572,10777.500344879923,9631.11523
-155.02762,110.76781,10778.000344895923,9631.54395
-155.2278,110.92992,10778.500344911923,9631.97266
-155.42798,111.09202,10779.000344927923,9632.40039
-155.62816,111.25413,10779.500344943923,9632.8291
-155.82835,111.41624,10780.000344959923,9633.25781
-156.02855,111.57835,10780.500344975922,9633.68652
-156.22874,111.74047,10781.000344991922,9634.11523
-156.42896,111.9026,10781.500345007922,9634.54395
-156.62917,112.06472,10782.000345023922,9634.97168
-156.82938,112.22685,10782.500345039922,9635.40039
-157.0296,112.38899,10783.000345055922,9635.8291
-157.22983,112.55112,10783.500345071921,9636.25781
-157.43005,112.71327,10784.000345087921,9636.68652
-157.63029,112.87542,10784.500345103921,9637.11426
-157.83054,113.03757,10785.00034511992,9637.54297
-158.03078,113.19972,10785.50034513592,9637.97168
-158.23103,113.36189,10786.00034515192,9638.40039
-158.43129,113.52405,10786.50034516792,9638.82813
-158.63155,113.68622,10787.00034518392,9639.25684
-158.8318,113.84839,10787.50034519992,9639.68555
-159.03207,114.01056,10788.00034521592,9640.11426
-159.23235,114.17274,10788.50034523192,9640.54199
-159.43263,114.33492,10789.00034524792,9640.9707
-159.63292,114.49711,10789.50034526392,9641.39941
-159.83321,114.6593,10790.00034527992,9641.82813
-160.03349,114.8215,10790.500345295919,9642.25586
-160.2338,114.9837,10791.000345311919,9642.68457
-160.4341,115.1459,10791.500345327919,9643.11328
-160.63441,115.30811,10792.000345343919,9643.54199
-160.83472,115.47031,10792.500345359918,9643.96973
-161.03503,115.63253,10793.000345375918,9644.39844
-161.23537,115.79475,10793.500345391918,9644.82715
-161.43568,115.95697,10794.000345407918,9645.25586
-161.63603,116.1192,10794.500345423918,9645.68359
-161.83636,116.28143,10795.000345439918,9646.1123
-162.03671,116.44366,10795.500345455917,9646.54102
-162.23706,116.6059,10796.000345471917,9646.96875
-162.43741,116.76814,10796.500345487917,9647.39746
-162.63776,116.93039,10797.000345503917,9647.82617
-162.83812,117.09264,10797.500345519917,9648.25391
-163.0385,117.2549,10798.000345535916,9648.68262
-163.23886,117.41715,10798.500345551916,9649.11133
-163.43924,117.57941,10799.000345567916,9649.53906
-163.63963,117.74168,10799.500345583916,9649.96777
-163.84001,117.90395,10800.000345599916,9650.39648
-164.04041,118.06622,10800.500345615916,9650.82422
-164.2408,118.2285,10801.000345631915,9651.25293
-164.44121,118.39079,10801.500345647915,9651.68164
-164.6416,118.55307,10802.000345663915,9652.10938
-164.84203,118.71536,10802.500345679915,9652.53809
-165.04243,118.87766,10803.000345695915,9652.9668
-165.24286,119.03996,10803.500345711915,9653.39453
-165.44328,119.20226,10804.000345727914,9653.82324
-165.64371,119.36456,10804.500345743914,9654.25195
-165.84415,119.52687,10805.000345759914,9654.67969
-166.04459,119.68919,10805.500345775914,9655.1084
-166.24504,119.8515,10806.000345791914,9655.53613
-166.4455,120.01382,10806.500345807914,9655.96484
-166.64595,120.17615,10807.000345823913,9656.39355
-166.84641,120.33848,10807.500345839913,9656.82129
-167.04686,120.50081,10808.000345855913,9657.25
-167.24734,120.66315,10808.500345871913,9657.67773
-167.44781,120.82549,10809.000345887913,9658.10645
-167.64828,120.98784,10809.500345903913,9658.53516
-167.84879,121.15018,10810.000345919912,9658.96289
-168.04927,121.31254,10810.500345935912,9659.3916
-168.24976,121.4749,10811.000345951912,9659.81934
-168.45026,121.63725,10811.500345967912,9660.24805
-168.65077,121.79962,10812.000345983912,9660.67676
-168.85127,121.96199,10812.500345999912,9661.10449
-169.05179,122.12437,10813.000346015911,9661.5332
-169.2523,122.28674,10813.50034603191,9661.96094
-169.45284,122.44913,10814.00034604791,9662.38965
-169.65337,122.61151,10814.50034606391,9662.81738
-169.8539,122.7739,10815.000346079909,9663.24609
-170.05443,122.93629,10815.500346095909,9663.67383
-170.25497,123.09869,10816.000346111909,9664.10254
-170.45552,123.26109,10816.500346127908,9664.53125
-170.65608,123.42349,10817.000346143908,9664.95898
-170.85664,123.5859,10817.500346159908,9665.3877
-171.05721,123.74831,10818.000346175908,9665.81543
-171.25777,123.91074,10818.500346191908,9666.24414
-171.45834,124.07315,10819.000346207908,9666.67188
-171.65892,124.23558,10819.500346223907,9667.10059
-171.8595,124.398,10820.000346239907,9667.52832
-172.06009,124.56044,10820.500346255907,9667.95703
-172.26068,124.72288,10821.000346271907,9668.38477
-172.46078,124.88493,10821.500346287907,9668.81348
-172.66084,125.04699,10822.000346303907,9669.24219
-172.86086,125.20904,10822.500346319906,9669.6709
-173.06082,125.37107,10823.000346335906,9670.09961
-173.26074,125.5331,10823.500346351906,9670.52832
-173.46062,125.69513,10824.000346367906,9670.95703
-173.66045,125.85715,10824.500346383906,9671.38574
-173.86023,126.01917,10825.000346399906,9671.81445
-174.05997,126.18117,10825.500346415905,9672.24316
-174.25966,126.34317,10826.000346431905,9672.67188
-174.4593,126.50517,10826.500346447905,9673.10059
-174.65889,126.66715,10827.000346463905,9673.5293
-174.85844,126.82913,10827.500346479905,9673.95801
-175.05795,126.9911,10828.000346495905,9674.3877
-175.2574,127.15307,10828.500346511904,9674.81641
-175.45682,127.31503,10829.000346527904,9675.24512
-175.65617,127.47698,10829.500346543904,9675.67383
-175.8555,127.63893,10830.000346559904,9676.10352
-176.05476,127.80087,10830.500346575904,9676.53223
-176.25398,127.9628,10831.000346591904,9676.96094
-176.45317,128.12473,10831.500346607903,9677.39063
-176.6523,128.28665,10832.000346623903,9677.81934
-176.85138,128.44856,10832.500346639903,9678.24902
-177.05042,128.61047,10833.000346655903,9678.67773
-177.2494,128.77237,10833.500346671903,9679.10645
-177.44835,128.93427,10834.000346687902,9679.53613
-177.64725,129.09615,10834.500346703902,9679.96484
-177.8461,129.25803,10835.000346719902,9680.39453
-178.04491,129.41991,10835.500346735902,9680.82422
-178.24367,129.58177,10836.000346751902,9681.25293
-178.44238,129.74362,10836.500346767902,9681.68262
-178.64105,129.90547,10837.000346783901,9682.11133
-178.83968,130.06732,10837.500346799901,9682.54102
-179.03824,130.22916,10838.000346815901,9682.9707
-179.23677,130.39099,10838.500346831901,9683.40039
-179.43526,130.55283,10839.0003468479,9683.8291
-179.63368,130.71465,10839.5003468639,9684.25879
-179.83208,130.87645,10840.0003468799,9684.68848
-180.03041,131.03825,10840.5003468959,9685.11816
-180.22871,131.20006,10841.0003469119,9685.54785
-180.42696,131.36185,10841.5003469279,9685.97656
-180.62515,131.52364,10842.0003469439,9686.40625
-180.82332,131.68541,10842.5003469599,9686.83594
-181.02142,131.84718,10843.0003469759,9687.26563
-181.21948,132.00894,10843.5003469919,9687.69531
-181.4175,132.1707,10844.0003470079,9688.125
-181.61546,132.33246,10844.500347023899,9688.55469
-181.8134,132.4942,10845.000347039899,9688.98438
-182.01128,132.65593,10845.500347055899,9689.41406
-182.20911,132.81766,10846.000347071898,9689.84375
-182.40688,132.97939,10846.500347087898,9690.27344
-182.60461,133.1411,10847.000347103898,9690.7041
-182.80231,133.30281,10847.500347119898,9691.13379
-182.99995,133.46451,10848.000347135898,9691.56348
-183.19756,133.62621,10848.500347151898,9691.99316
-183.39511,133.7879,10849.000347167897,9692.42285
