,DEPTH,density_Porosity,Rt,TVD,GR,Sw,Vshale
835,10750.50034401572,0.20220994475138127,20.88448,10672.5,85.14399999999999,0.2502073905114282,0.15651295258821962
836,10751.00034403172,0.2044198895027625,21.6275,10673.0,79.828,0.24321377446951856,0.09944311468533333
837,10751.50034404772,0.1966850828729281,22.18219,10673.5,78.935,0.2495978520600459,0.09053566045621521
838,10752.000344063721,0.1878453038674032,21.71404,10674.0,78.056,0.2641458660629403,0.08194830761481596
839,10752.50034407972,0.1795580110497236,24.58752,10674.5,78.056,0.2596882668995251,0.08194830761481596
840,10753.00034409572,0.1850828729281768,26.23181,10675.0,79.286,0.2439125328386835,0.09401454560238826
841,10753.50034411172,0.19226519337016568,22.06438,10675.5,80.419,0.2560164928418911,0.1054416987154114
842,10754.00034412772,0.19944751381215456,20.67101,10676.0,78.285,0.2549793452810995,0.08416847562491214
843,10754.500344143718,0.2066298342541437,19.6695,10676.5,75.694,0.2523043798943778,0.059731603180248664
844,10755.000344159718,0.2149171270718231,19.3575,10677.0,73.331,0.24452249404042534,0.038704409402558246
845,10755.500344175718,0.2232044198895027,19.2905,10677.5,73.331,0.2358522071043213,0.038704409402558246
846,10756.000344191718,0.23093922651933685,18.70543,10678.0,73.331,0.23149036633593345,0.038704409402558246
847,10756.500344207718,0.23701657458563524,19.041629999999998,10678.5,76.875,0.2235546454233001,0.07068600468959788
848,10757.000344223718,0.2397790055248617,20.828870000000002,10679.0,79.237,0.21128587672004628,0.09352716631112379
849,10757.500344239716,0.2353591160220993,23.884339999999998,10679.5,80.419,0.20101424291244427,0.1054416987154114
850,10758.000344255717,0.2303867403314916,26.453129999999998,10680.0,80.419,0.1951274926555343,0.1054416987154114
851,10758.500344271717,0.2342541436464088,32.364959999999996,10680.5,78.056,0.1734960765918038,0.08194830761481596
852,10759.000344287717,0.2475138121546961,38.51166,10681.0,76.875,0.15052856402992051,0.07068600468959788
853,10759.500344303717,0.2607734806629834,41.32261,10681.5,74.512,0.13792950614754226,0.049067787958223176
854,10760.000344319715,0.2607734806629834,38.1754,10682.0,70.969,0.1435024300159117,0.018819883271484508
855,10760.500344335716,0.2524861878453038,31.500140000000002,10682.5,73.331,0.1631625973042924,0.038704409402558246
856,10761.000344351716,0.24475138121546966,27.314890000000002,10683.0,76.152,0.1807546996782595,0.06394378843968104
857,10761.500344367716,0.23646408839779,22.22171,10683.5,80.419,0.2074247356372341,0.1054416987154114
858,10762.000344383716,0.2298342541436464,22.11359,10684.0,80.419,0.21392921366069464,0.1054416987154114
859,10762.500344399716,0.22265193370165748,23.488970000000002,10684.5,80.419,0.21426736032028545,0.1054416987154114
860,10763.000344415717,0.21602209944751385,25.24929,10685.0,81.6,0.21300593749065436,0.11768089913620872
861,10763.500344431717,0.22762430939226516,28.28326,10685.5,81.6,0.1909990042453367,0.11768089913620872
