X,Y
10144.058252427183, 8400.673076923078
10074.815533980582, 8194.942307692309
9763.223300970874, 7920.634615384617
9382.388349514564, 7920.634615384617
9382.388349514564, 8400.673076923078
9590.116504854368, 8743.557692307693
9832.466019417476, 8915
10040.19417475728, 8709.269230769232
9936.330097087379, 8057.788461538463
9797.844660194174, 7920.634615384617
