,TVD,Thickness,Sw_In,por_In,Vsh_In
4,10125.77002,0.45606000000043423,0.448723906010232,0.15055248618784517,0.37917397391912677
5,10126.226075,0.45605000000068685,0.41629631926563054,0.16104972375690602,0.3550861256646279
6,10126.682130000001,0.45605999999861524,0.3878366471656387,0.17348066298342546,0.29565777592536735
7,10127.138185,0.45605000000068685,0.3575578625188581,0.18784530386740333,0.24511519778623342
8,10127.59424,0.45606000000043423,0.3403932835194335,0.1977900552486188,0.2289148437217321
9,10128.050295000001,0.45604999999886786,0.3298362034836027,0.2058011049723757,0.2493134133319686
10,10128.50635,0.45606000000043423,0.32684363242070785,0.20939226519337012,0.2765421504872224
11,10128.962405,0.45605000000068685,0.3373730418645555,0.2035911602209945,0.2877271319599759
12,10129.418454999999,0.45604999999886786,0.34179777989682014,0.20055248618784527,0.2991742280225208
13,10129.87402,0.45507999999972526,0.3356412412731333,0.2027624309392265,0.32093223152355377
14,10130.32959,0.45606000000043423,0.3258747120515063,0.20662983425414366,0.3337293431518136
15,10130.785645,0.45605000000068685,0.30930398968567185,0.21464088397790057,0.33186073341384925
16,10131.2417,0.45606000000043423,0.2927430495723342,0.2220994475138121,0.3590282429825894
17,10131.697755000001,0.45604999999886786,0.29019702522172686,0.21850828729281763,0.40482773395418453
18,10132.15381,0.45606000000043423,0.29585556623344467,0.20911602209944746,0.4277261630568062
19,10132.609865,0.45605000000068685,0.29123313885640245,0.20773480662983415,0.4030878853790583
20,10133.065920000001,0.45605999999861524,0.28144770962725,0.21022099447513803,0.3702403912912016
21,10133.521975,0.45605000000068685,0.2706700877700217,0.2146408839779005,0.37523994301973407
22,10133.978025,0.45605000000068685,0.2708650793739631,0.2124309392265192,0.36843816289271714
23,10134.434079999999,0.45605999999861524,0.2746376052604336,0.20883977900552475,0.33765164692727156
24,10134.890135,0.45605000000068685,0.27068640728442767,0.21160220994475135,0.3144378708425235
25,10135.34619,0.45606000000043423,0.2643662324062743,0.21546961325966854,0.2888346284629085
26,10135.802244999999,0.45604999999886786,0.2585494180059331,0.21906077348066302,0.2630483339021954
27,10136.2583,0.45606000000043423,0.26039911614211986,0.21574585635359117,0.26731112883158126
28,10136.714355,0.45605000000068685,0.2645657460248133,0.21049723756906075,0.2994291514871438
29,10137.17041,0.45606000000043423,0.2644534610621229,0.2091160220994474,0.31620108221764953
30,10137.626465000001,0.45604999999886786,0.2632610613724392,0.20801104972375678,0.30277707198799136
31,10138.08252,0.45606000000043423,0.2570542064057141,0.2113259668508286,0.301872553741615
32,10138.538575,0.45605000000068685,0.24528682466665047,0.2193370165745855,0.29751773981387886
