,DEPTH,Rt,TVD,density_porosity,GR,Sw,Vshale
250,10825.000346399693,10.03326,10747.0,0.3386740331491713,74.07,0.21553189346812696,0.12508831868409015
251,10825.500346415693,9.9848,10747.5,0.3408839779005525,72.15,0.214653613066284,0.09058255213858646
252,10826.000346431692,10.05099,10748.0,0.3259668508287292,72.15,0.22373638667956186,0.09058255213858646
253,10826.500346447692,10.17567,10748.5,0.3259668508287292,72.15,0.22236146840535287,0.09058255213858646
254,10827.000346463692,9.74898,10749.0,0.32375690607734803,72.15,0.22872616395873915,0.09058255213858646
255,10827.500346479692,8.82853,10749.5,0.32375690607734803,73.866,0.2403539354675984,0.12129156547717475
256,10828.000346495692,8.204310000000001,10750.0,0.3193370165745855,75.694,0.2527808574929,0.15647527648469195
257,10828.500346511692,7.405019999999999,10750.5,0.3215469613259668,75.694,0.264245104107921,0.15647527648469195
258,10829.000346527691,7.18705,10751.0,0.3215469613259668,73.331,0.2682222086286469,0.11148418152280803
259,10829.500346543691,6.82585,10751.5,0.3259668508287292,75.694,0.2714955216748841,0.15647527648469195
260,10830.000346559693,6.847060000000001,10752.0,0.32375690607734803,76.956,0.2729250316133889,0.18235308555855956
261,10830.50034657569,6.865660000000001,10752.5,0.3259668508287292,78.056,0.2707072544151564,0.2060293429194141
262,10831.00034659169,7.21698,10753.0,0.32044198895027626,81.6,0.2685884343466733,0.2900091313219881
263,10831.50034660769,7.55063,10753.5,0.29944751381215456,81.6,0.2809973155042702,0.2900091313219881
264,10832.00034662369,7.80157,10754.0,0.29944751381215456,81.6,0.27644119441615034,0.2900091313219881
265,10832.500346639692,8.07543,10754.5,0.3016574585635358,81.6,0.26972275122885186,0.2900091313219881
266,10833.00034665569,8.09052,10755.0,0.30386740331491696,76.875,0.26751130789169536,0.18065156692272055
267,10833.50034667169,8.08088,10755.5,0.3215469613259668,76.875,0.2529535266256789,0.18065156692272055
268,10834.00034668769,8.099169999999999,10756.0,0.3104972375690607,78.056,0.261659483086934,0.2060293429194141
269,10834.50034670369,7.2915,10756.5,0.3171270718232043,78.056,0.2700055676471181,0.2060293429194141
270,10835.000346719693,7.06974,10757.0,0.3193370165745855,75.694,0.2723099387749741,0.15647527648469195
271,10835.500346735693,6.81608,10757.5,0.3104972375690607,75.043,0.285226187524362,0.14364152359438292
272,10836.000346751689,6.638139999999999,10758.0,0.3104972375690607,73.331,0.28902375076976305,0.11148418152280803
273,10836.500346767689,6.455019999999998,10758.5,0.3171270718232043,73.075,0.2869672682806838,0.10686698214063567
274,10837.000346783687,6.2156,10759.0,0.3248618784530387,72.625,0.28547901984595897,0.09886754601107577
275,10837.500346799687,5.90735,10759.5,0.3259668508287292,72.15,0.2918399142481076,0.09058255213858646
276,10838.000346815688,5.53049,10760.0,0.3193370165745855,72.52,0.3078813682728541,0.09702218676337508
