,Rt,DEPTH,density_porosity,TVD,GR,Sw,Vshale
313,15.54886,11040.500353295613,0.2475138121546961,10418.87988,60.666,0.2369003822399408,0.2287933504028249
314,16.0672,11041.000353311609,0.2475138121546961,10419.34961,60.155,0.2330477628340879,0.21695243712232787
315,16.60335,11041.500353327612,0.2535911602209945,10419.81934,59.495,0.2237600266356178,0.20202944186785585
316,17.2503,11042.000353343608,0.2585635359116022,10420.28809,58.894,0.21530240093200825,0.1887949503035008
317,17.5295,11042.500353359612,0.2524861878453038,10420.75781,58.774,0.21872180821814147,0.18619214983898685
318,17.24765,11043.000353375613,0.2541436464088397,10421.22754,59.47,0.2190636174927612,0.20147225129137414
319,16.655920000000002,11043.500353391611,0.25966850828729265,10421.69629,60.144,0.21817796217320226,0.21670032267187034
320,16.0667,11044.000353407613,0.2580110497237569,10422.16602,60.752,0.2235696408971725,0.2308111974476036
321,15.70778,11044.500353423611,0.2513812154696133,10422.63477,61.232,0.2320728044327426,0.2422081707565996
322,15.55647,11045.000353439611,0.2541436464088397,10423.10449,59.912,0.23066393283164804,0.21140998860859464
323,15.149679999999998,11045.50035345561,0.253038674033149,10423.57422,59.912,0.2347609424440248,0.21140998860859464
324,14.74625,11046.000353471609,0.2480662983425413,10424.04297,59.912,0.2427201964034949,0.21140998860859464
325,14.39402,11046.50035348761,0.2403314917127072,10424.5127,59.624,0.25357868433948993,0.2049138425838612
326,13.70568,11047.000353503608,0.2436464088397789,10424.98242,58.744,0.25633279249516505,0.1855434926440254
327,13.33996,11047.50035351961,0.23867403314917124,10425.45117,57.88,0.2652357385214076,0.16720790870807276
328,13.16227,11048.00035353561,0.2392265193370165,10425.9209,57.364,0.266403396815052,0.1565700196533037
329,12.68753,11048.500353551608,0.2436464088397789,10426.38965,57.053,0.2664194463986108,0.15026866581598528
330,12.10789,11049.00035356761,0.2535911602209945,10426.85938,56.66,0.2620270534669765,0.14242244633150536
331,11.43515,11049.500353583608,0.2508287292817678,10427.3291,56.255,0.2725939835928982,0.13447074088992866
332,10.75492,11050.00035359961,0.2469613259668509,10427.79785,56.022,0.2854841075855185,0.12995685083091124
333,9.93676,11050.500353615613,0.2497237569060773,10428.26758,55.99800000000001,0.2937191190737141,0.12949440004562965
334,9.09515,11051.000353631609,0.2441988950276241,10428.73633,55.56800000000001,0.3139538764469303,0.12128717120891615
335,8.62372,11051.500353647607,0.2453038674033149,10429.20605,55.107,0.32096875553814824,0.11265101456315015
336,8.71115,11052.000353663609,0.2502762430939225,10429.67578,55.24100000000001,0.3130092010629519,0.11514412794278152
337,8.9126,11052.500353679607,0.2436464088397789,10430.14453,56.24,0.3178719855994013,0.13417881762371126
338,9.01036,11053.000353695608,0.2303867403314916,10430.61426,57.731,0.3343381426861365,0.16411245372795585
339,8.90906,11053.500353711608,0.21988950276243105,10431.08398,59.96,0.3522849078742344,0.21250032384471992
340,8.66951,11054.000353727608,0.21602209944751385,10431.55273,62.062,0.3635122232244812,0.2624646443712375
351,10.84649,11059.500353903606,0.2232044198895027,10436.71582,61.537,0.3145336225807369,0.24957004498058336
352,12.05802,11060.000353919608,0.22154696132596674,10437.18457,58.325,0.3005458112508371,0.17656864643077633
353,10.0973,11060.500353935606,0.2276243093922652,10437.6543,57.822,0.3196636147766675,0.16600066806202493
354,9.90781,11061.000353951606,0.23480662983425404,10438.12402,57.55,0.3128349648614571,0.16037811541519292
355,9.85978,11061.500353967605,0.2353591160220993,10438.59277,57.55,0.3128598556799477,0.16037811541519292
356,9.99735,11062.000353983603,0.2320441988950276,10439.0625,57.55,0.3151383910118804,0.16037811541519292
357,10.00197,11062.500353999605,0.2342541436464088,10439.53125,57.55,0.31209328299415834,0.16037811541519292
358,9.74202,11063.000354015603,0.2397790055248617,10440.00098,58.674,0.3089433234539603,0.18403312731203825
359,9.62058,11063.500354031605,0.2441988950276241,10440.46973,59.90600000000001,0.3052601793651559,0.21127385087674494
360,9.61529,11064.000354047605,0.2419889502762429,10440.93945,62.253,0.3081326705705492,0.2672266613968064
361,9.51511,11064.500354063604,0.23480662983425404,10441.40918,61.398,0.31922523500832817,0.2462032873769981
362,9.47081,11065.000354079604,0.2353591160220993,10441.87793,60.817,0.31921985130128183,0.2323411478935317
363,9.59714,11065.500354095602,0.2320441988950276,10442.34766,61.737,0.3216420686144976,0.2544488458125826
364,9.80239,11066.000354111602,0.2320441988950276,10442.81641,62.161,0.3182568595212129,0.2649281558538322
365,10.20494,11066.500354127602,0.2287292817679556,10443.28613,60.785,0.31643716367902675,0.2315874206175807
366,10.97707,11067.000354143602,0.22099447513812148,10443.75586,61.382,0.31578379809115803,0.24581700428115674
367,11.644,11067.500354159602,0.22099447513812148,10444.22461,62.275,0.3066069269752168,0.26777761841417835
368,11.91959,11068.000354175601,0.2287292817679556,10444.69434,61.462,0.29279391879969946,0.2477510128543885
369,12.03634,11068.5003541916,0.2342541436464088,10445.16309,60.749,0.2844984940970609,0.2307406849284112
370,12.46656,11069.0003542076,0.225414364640884,10445.63281,60.351000000000006,0.2905089878102301,0.22146420075951376
371,13.03315,11069.5003542236,0.222099447513812,10446.10156,58.096,0.2883648373046234,0.17172974438800145
372,13.334179999999998,11070.000354239599,0.2276243093922652,10446.57129,56.232,0.2781715300661754,0.13402320024366055
373,13.259670000000002,11070.5003542556,0.23701657458563524,10447.04102,54.75899999999999,0.2678979572281327,0.106241386016086
374,12.91741,11071.000354271599,0.24088397790055244,10447.50977,53.465,0.2670661468759841,0.0832114508806902
375,12.49156,11071.5003542876,0.23867403314917124,10447.97949,52.037,0.274094907111553,0.059205211542875814
376,12.07183,11072.000354303602,0.2397790055248617,10448.44824,52.037,0.2775343655696346,0.059205211542875814
377,11.65164,11072.5003543196,0.23867403314917124,10448.91797,52.037,0.2838022121779946,0.059205211542875814
378,11.27783,11073.0003543356,0.2441988950276241,10449.38672,51.25,0.2819408539545469,0.04657630229802427
379,10.9138,11073.5003543516,0.2441988950276241,10449.85645,51.25,0.2866043563187193,0.04657630229802427
380,10.46252,11074.0003543676,0.23093922651933685,10450.3252,53.931,0.3095270579065314,0.0913615340596347
381,9.92779,11074.500354383601,0.2270718232044199,10450.79492,55.975,0.32316546154954023,0.1290516543511238
382,9.42485,11075.000354399599,0.2232044198895027,10451.26465,58.731,0.3374228299275324,0.18526266105826436
383,9.11845,11075.5003544156,0.21657458563535906,10451.7334,60.7,0.3535464449010678,0.2295902346391732
388,10.38254,11078.000354495598,0.2375690607734805,10454.08008,63.504,0.30204579224867834,0.2993771625344825
389,10.20011,11078.5003545116,0.23701657458563524,10454.5498,61.488,0.3054452193813139,0.2483809632110543
390,10.47167,11079.000354527598,0.23867403314917124,10455.01855,55.975,0.29936521207762656,0.1290516543511238
391,11.35459,11079.500354543596,0.2292817679558012,10455.48828,52.825,0.2992672734196501,0.07227450588747696
392,12.38688,11080.000354559597,0.23701657458563524,10455.95703,53.088,0.2771754713490077,0.07673342648734087
393,13.1777,11080.500354575595,0.2486187845303865,10456.42676,53.613,0.2561891484613296,0.08578265986088078
394,13.88628,11081.000354591597,0.2475138121546961,10456.89551,54.65,0.2506813812941981,0.10425292405480872
395,15.07566,11081.500354607595,0.2480662983425413,10457.36523,55.975,0.2400537772194479,0.1290516543511238
396,16.58884,11082.000354623597,0.25635359116022105,10457.83398,55.975,0.22144560347538889,0.1290516543511238
397,18.28405,11082.500354639596,0.2618784530386739,10458.30371,55.975,0.20648024663066367,0.1290516543511238
398,19.22909,11083.000354655596,0.2696132596685083,10458.77246,56.54,0.1955662301027896,0.1400522972735027
399,19.37668,11083.500354671596,0.2679558011049723,10459.24219,56.762,0.19602507556235474,0.14444646715830695
400,19.10301,11084.000354687596,0.26906077348066304,10459.71191,58.337,0.1966134343691701,0.1768234962781095
401,18.52744,11084.500354703596,0.2624309392265194,10460.18066,62.275,0.2046876946656276,0.26777761841417835
402,17.78089,11085.000354719597,0.2569060773480662,10460.65039,63.062,0.2134338761215297,0.28782476223466663
403,16.47436,11085.500354735595,0.2458563535911601,10461.11914,62.275,0.2317014571782753,0.26777761841417835
404,15.71088,11086.000354751597,0.2469613259668509,10461.58887,60.7,0.23620292600270865,0.2295902346391732
405,15.12518,11086.500354767595,0.2464088397790053,10462.05762,58.337,0.2412725517845717,0.1768234962781095
406,14.64106,11087.000354783597,0.2331491712707181,10462.52734,57.55,0.25917573624447016,0.16037811541519292
407,13.95721,11087.500354799597,0.2320441988950276,10462.99609,57.55,0.2667131663245554,0.16037811541519292
408,13.04451,11088.000354815596,0.2276243093922652,10463.46582,57.55,0.2812431483943608,0.16037811541519292
409,11.51815,11088.500354831594,0.22375690607734794,10463.93457,55.975,0.3044715119481773,0.1290516543511238
410,10.32821,11089.000354847596,0.2259668508287292,10464.4043,55.187,0.31838838367030103,0.11413775575132262
411,9.14544,11089.500354863594,0.2337016574585636,10464.87305,56.103,0.32715260462815554,0.1315210611242826
412,8.52057,11090.000354879594,0.2303867403314916,10465.34277,56.762,0.3438132999377541,0.14444646715830695
413,8.11834,11090.500354895594,0.2292817679558012,10465.81152,58.898,0.3539250788214883,0.18888193597925296
414,7.67837,11091.000354911594,0.2276243093922652,10466.28125,61.488,0.3665737127259569,0.2483809632110543
415,7.34237,11091.500354927593,0.22044198895027625,10466.75098,63.61,0.3870811507160071,0.3021796105069393
427,10.13551,11097.500355119591,0.21878453038674028,10472.38184,61.488,0.3319518267365804,0.2483809632110543
428,10.38266,11098.000355135591,0.21878453038674028,10472.85059,60.307,0.3279771214834476,0.22044812707550207
429,10.47222,11098.500355151591,0.22265193370165748,10473.32031,58.337,0.3208991947501746,0.1768234962781095
430,10.21834,11099.00035516759,0.22044198895027625,10473.78906,56.929,0.32811794420263457,0.1477790435891527
431,9.99065,11099.50035518359,0.2193370165745855,10474.25879,55.187,0.3335075522793926,0.11413775575132262
432,9.65079,11100.00035519959,0.22099447513812148,10474.72754,54.4,0.336784137426192,0.0997263983407665
433,9.519,11100.50035521559,0.225414364640884,10475.19629,56.762,0.3324583350312797,0.14444646715830695
434,9.10252,11101.000355231592,0.2270718232044199,10475.66602,55.975,0.3374973827535728,0.1290516543511238
435,8.48349,11101.50035524759,0.2259668508287292,10476.13477,56.762,0.35130349296552865,0.14444646715830695
436,8.0898,11102.000355263592,0.2259668508287292,10476.60449,55.907,0.3597500405988959,0.1277451606424233
437,7.77067,11102.50035527959,0.2232044198895027,10477.07324,55.187,0.3716057744603979,0.11413775575132262
438,7.7118699999999984,11103.000355295591,0.21878453038674028,10477.54297,52.037,0.3805555115374175,0.059205211542875814
439,7.54825,11103.500355311591,0.21049723756906066,10478.01172,51.25,0.3998019781177821,0.04657630229802427
440,7.371639999999998,11104.000355327593,0.21215469613259666,10478.48047,51.25,0.4014022187689778,0.04657630229802427
446,6.72118,11107.000355423588,0.21988950276243105,10481.2959,52.082,0.4055899795185737,0.05993998996405764
447,6.8052,11107.500355439588,0.22099447513812148,10481.76465,53.933,0.4010630147940037,0.09139685714972792
448,6.7681,11108.000355455588,0.2276243093922652,10482.2334,57.01300000000001,0.3904473257561501,0.1494641476748622
449,6.8887399999999985,11108.500355471588,0.2342541436464088,10482.70215,60.505,0.3760601359310476,0.2250352515280923
450,7.247000000000001,11109.000355487588,0.2436464088397789,10483.17188,61.099,0.35251315778167824,0.23902726083231174
451,7.990989999999999,11109.500355503591,0.25524861878453026,10483.64063,63.45399999999999,0.32044299554666483,0.2980595685724173
455,9.37206,11111.500355567588,0.2541436464088397,10485.5166,61.857,0.2971787080003152,0.2573958176482452
456,8.48168,11112.000355583586,0.2453038674033149,10485.98535,59.158,0.32364517764698403,0.1945674014442904
457,8.15514,11112.500355599585,0.2447513812154697,10486.4541,56.034,0.3308061808102411,0.13018825072910878
458,7.95225,11113.000355615586,0.2403314917127072,10486.92383,54.2,0.3411605318077164,0.09613917334275653
459,7.89295,11113.500355631588,0.23093922651933685,10487.39258,53.338,0.3563666827889133,0.08101775558805267
