,DEPTH,density_Porosity,Rt,TVD,GR,Sw,Vshale
643,10654.500340943756,0.2519337016574585,22.22011,10576.5,92.952,0.19469513837573404,0.2543666559823324
644,10655.000340959756,0.2502762430939225,23.56845,10577.0,91.759,0.19029585963256745,0.2382305187965725
645,10655.500340975756,0.2508287292817678,25.78131,10577.5,91.549,0.1815451740661221,0.23543659906915385
646,10656.000340991757,0.2535911602209945,30.83316,10578.0,91.05,0.16419931773745056,0.2288526931837587
647,10656.500341007757,0.2497237569060773,34.82164,10578.5,91.792,0.15690255172241013,0.23867081673648
648,10657.000341023757,0.2491712707182321,37.34743,10579.0,93.412,0.15183998396875306,0.2607101689583967
649,10657.500341039757,0.254696132596685,44.12202,10579.5,93.766,0.13666724289532886,0.26563876434546885
650,10658.000341055757,0.25966850828729265,46.53801,10580.0,94.121,0.1305242750771479,0.2706225788291425
651,10658.500341071756,0.2668508287292818,48.36914,10580.5,94.121,0.1245838473510598,0.2706225788291425
652,10659.000341087754,0.26519337016574585,50.27555,10581.0,91.759,0.1229627024764424,0.2382305187965725
653,10659.500341103754,0.2646408839779006,50.63404,10581.5,90.338,0.12278243683918162,0.2195909346106123
654,10660.000341119754,0.2679558011049723,46.52839,10582.0,88.68700000000003,0.12650051713793325,0.19870090724474632
655,10660.500341135754,0.2646408839779006,42.59241,10582.5,89.035,0.13387251781100842,0.2030370556145688
656,10661.000341151754,0.2580110497237569,39.67477,10583.0,89.396,0.1422718447028822,0.20757277092179452
657,10661.500341167754,0.254696132596685,36.6832,10583.5,89.63600000000002,0.1498851199719206,0.21060954340572247
658,10662.000341183753,0.2519337016574585,35.77505,10584.0,89.869,0.15343982153772598,0.2135741540931345
659,10662.500341199751,0.2497237569060773,36.13692,10584.5,89.869,0.15402068484545134,0.2135741540931345
660,10663.000341215751,0.2502762430939225,31.96675,10585.0,85.49799999999998,0.16339757534946875,0.16057217760224854
661,10663.500341231751,0.2497237569060773,30.03462,10585.5,82.781,0.16894430106725244,0.1302641135257702
662,10664.00034124775,0.2464088397790053,27.43352,10586.0,82.579,0.1791502528976876,0.12808705903505513
663,10664.500341263752,0.2441988950276241,25.47005,10586.5,82.309,0.1876099570244584,0.12519320685789054
664,10665.000341279752,0.24088397790055244,24.75642,10587.0,83.962,0.19291350948900146,0.14320101127479398
665,10665.500341295752,0.2359116022099448,24.940620000000006,10587.5,83.962,0.19625085357398891,0.14320101127479398
666,10666.000341311752,0.2359116022099448,25.26102,10588.0,83.962,0.19500230086472206,0.14320101127479398
667,10666.500341327752,0.2458563535911601,26.23473,10588.5,87.506,0.18360932822011186,0.18424669135367008
668,10667.000341343752,0.254696132596685,26.68706,10589.0,87.506,0.17572832144141431,0.18424669135367008
669,10667.500341359751,0.2558011049723757,26.75267,10589.5,87.506,0.17475455110559754,0.18424669135367008
670,10668.000341375751,0.2607734806629834,26.78496,10590.0,87.506,0.1713190085387841,0.18424669135367008
671,10668.500341391751,0.2679558011049723,26.74805,10590.5,87.506,0.16684194738382613,0.18424669135367008
672,10669.000341407751,0.26740331491712704,24.37992,10591.0,87.506,0.17511830797076872,0.18424669135367008
673,10669.50034142375,0.2607734806629834,22.30378,10591.5,87.506,0.18774216300216914,0.18424669135367008
674,10670.00034143975,0.25911602209944745,19.95034,10592.0,87.319,0.19977680287781,0.18199452575063085
675,10670.500341455749,0.2580110497237569,19.9457,10592.5,87.03399999999998,0.20065571340871288,0.17858103787453047
676,10671.00034147175,0.25745856353591146,19.01683,10593.0,84.553,0.2059387504570753,0.149810818097124
677,10671.50034148775,0.2541436464088397,18.19036,10593.5,81.872,0.21331164914979048,0.12054814199629026
678,10672.00034150375,0.2491712707182321,17.41664,10594.0,79.237,0.2223485607574248,0.0935271663111238
679,10672.50034151975,0.2441988950276241,17.18909,10594.5,79.237,0.2283727807107112,0.0935271663111238
680,10673.00034153575,0.2397790055248617,14.47348,10595.0,80.837,0.2534643242411894,0.10973487221133403
681,10673.500341551751,0.2403314917127072,14.62803,10595.5,82.781,0.2515422110024073,0.1302641135257702
682,10674.000341567751,0.23480662983425404,14.40983,10596.0,81.682,0.2594028202147551,0.11854336193850125
683,10674.50034158375,0.2270718232044199,17.184079999999998,10596.5,79.946,0.2456337775863532,0.10063416240579763
684,10675.000341599749,0.222099447513812,20.54523,10597.0,78.423,0.22967382078829035,0.08551216728963268
685,10675.500341615749,0.2176795580110498,22.01065,10597.5,76.402,0.2264020715497267,0.06626219199094703
686,10676.000341631749,0.21215469613259666,25.13799,10598.0,76.183,0.2173684723256615,0.06423053215917228
687,10676.500341647748,0.20828729281767944,29.26002,10598.5,75.882,0.20521749995641514,0.06145514557721282
