,DEPTH,Rt,density_porosity,TVD,GR,Sw,Vshale
560,11823.500378351535,23.22103,0.26906077348066304,10555.23047,66.557,0.1097542604339709,0.08282708241353627
561,11824.000378367537,23.63578,0.26906077348066304,10555.68164,68.827,0.1087870394519971,0.09810436938521196
562,11824.500378383535,24.77866,0.26740331491712704,10556.13184,70.962,0.10690716642537412,0.1129886451695859
563,11825.000378399534,25.81672,0.2685082872928176,10556.58203,69.312,0.10430479818146113,0.1014410601667783
564,11825.500378415534,25.80619,0.2740331491712707,10557.03223,66.155,0.10222272804762306,0.08017897768706549
565,11826.000378431534,25.63384,0.2696132596685083,10557.4834,63.636,0.1042472079311356,0.0639678858499878
566,11826.500378447534,25.67413,0.26298342541436465,10557.93359,62.846,0.10679139704053198,0.059017007499011766
567,11827.000378463536,27.48438,0.2668508287292818,10558.38379,62.056,0.10171874322369956,0.054128345377648636
568,11827.500378479534,30.05709,0.2707182320441988,10558.83398,61.447,0.09587856883202917,0.050401717832894
569,11828.000378495532,31.29762,0.27679558011049715,10559.28516,61.709,0.0918962323539127,0.05200051135960939
570,11828.500378511533,31.49598,0.27845303867403315,10559.73535,62.799,0.0910611203389453,0.05872443018737877
571,11829.000378527531,31.99493,0.2718232044198895,10560.18555,63.995,0.09255191382808707,0.06623848960441213
572,11829.500378543533,32.68284,0.2773480662983424,10560.63574,65.22,0.089748557613021,0.07408534212470816
573,11830.000378559529,33.99732,0.2834254143646408,10561.08691,66.676,0.08610956236067392,0.0836142485951237
574,11830.500378575527,35.45763,0.2817679558011049,10561.53711,67.593,0.08481370993894102,0.08973062031930785
575,11831.00037859153,36.71789,0.28066298342541435,10561.9873,66.485,0.08367361223966975,0.08235154139191286
576,11831.500378607527,36.85147,0.2740331491712707,10562.4375,65.068,0.08554251289055212,0.07310330933247346
577,11832.00037862353,36.70497,0.27624309392265195,10562.8877,63.819,0.08502735072668192,0.06512369401293752
578,11832.500378639528,36.87392,0.2751381215469612,10563.33887,63.062,0.08517302880993073,0.06036445222186936
579,11833.00037865553,36.65559,0.2790055248618784,10563.78906,63.062,0.08424218126617243,0.06036445222186936
580,11833.500378671533,36.31648,0.2679558011049723,10564.23926,63.062,0.08812466442847111,0.06036445222186936
581,11834.00037868753,36.05261,0.26353591160220985,10564.68945,63.56100000000001,0.08992995048767792,0.06349517130123393
582,11834.500378703533,35.84686,0.26353591160220985,10565.13965,65.139,0.09018766640369727,0.07356172463151267
583,11835.00037871953,35.00674,0.2640883977900551,10565.59082,66.72,0.09107252078571294,0.08390568157018649
584,11835.500378735527,34.0835,0.2640883977900551,10566.04102,68.301,0.09229774683846044,0.0945147712967798
